salt,concentration_molkg,temperature_K,alpha,permittivity,viscosity,coordination_number,diffusivity,activity_coefficient,conductivity_mScm,solvent_EC,solvent_PC,solvent_DMC,solvent_EMC,solvent_DEC,solvent_DME
BF4,2.1300998923389463,280.8847569966148,0.9435839752957628,46.64376351207969,7.868090458762284,8.024820310475647,0.03569922822681938,2.731809095566395,117.91925811986717,0.4019502156771093,0.11972436197862446,0.11046790213919282,0.002158887885339108,0.06471589778327835,0.3009827345364559
PF6,0.3601734641602077,280.8658584888306,0.9476844934739985,18.846987041285026,3.7483806314671586,3.8533270173636045,0.07492991937131437,1.186093819746722,59.215597615233904,0.10371032465807256,0.07466690079984951,0.04235801516484931,0.1355263157855206,0.11565011741889403,0.5280883261728141
BF4,1.3517621428846398,312.1112861900636,0.9131716837173138,17.078334269456622,5.442513678734261,6.085977280008227,0.05734689972568885,1.8537219002022542,93.33176141202864,0.12633390162288463,0.04292427918709978,0.5590467214381569,0.01838212475059238,0.14498521998632896,0.10832775301493729
FSI,1.0126766986574758,317.88544085399565,0.9580300188204965,16.48935017084385,4.651273938819655,5.42543669168475,0.06834373658384542,1.6243168677831892,126.23656635658881,0.021750151483112882,0.18013940571153994,0.401939039249002,0.21918819317987714,0.07156491951900293,0.1054182908574652
FSI,2.2218581932156085,278.47742827939726,0.7883813805136535,24.775741887341123,8.15664550924912,7.379179074182233,0.03414117089722993,2.4008811476729526,90.79166106514035,0.12392176560644243,0.17808687597229972,0.3770067806149414,0.04449169456803926,0.27457003188698037,0.0019228513512968377
BF4,1.7001924948714673,319.9182570927226,0.7920002121444678,9.467342355027984,6.028308225591058,6.366382041561586,0.05306932643799175,1.9606507007262077,59.578207648376164,0.06973806345042834,0.005166995847398346,2.9809759490077486e-05,0.13990909815352506,0.7313359648664639,0.05382006792269413
PF6,0.7921395064451158,315.8827481227125,0.8760446510977035,25.773047309628282,4.223119051975385,4.7348739438610465,0.07479844736438503,1.4147810565533123,113.49131008324204,0.17705563093590265,0.1060027477570697,0.2732289393947574,0.015996749389581396,0.22712951348383434,0.2005864190388546
FSI,0.3977594052551738,283.04860780626143,0.7938366278634805,50.549722801238595,3.804412219239614,3.7893899624218768,0.07440008902684953,1.1710233123464078,90.8176059261247,0.27230414468563824,0.38325057207750285,0.03410825299030924,0.04695160491298608,0.22920273673138242,0.034182688602181356
PF6,2.2075756051806112,283.96113870500255,0.8051994803022335,20.76456246054486,7.9558435194385675,7.4438468250482925,0.035692147289121304,2.432134738735044,74.82948677790985,0.13059412189052216,0.07628739231275766,0.1672136865288279,0.08637060358317095,0.13477002027212948,0.40476417541259174
BF4,0.2611288594937709,275.8191708173229,0.9003896131140039,17.943389681928792,3.5872380038080403,3.5877942819312434,0.07688900778942644,1.1247478265881803,32.772109641220354,0.07551647366520793,0.12492185087070212,0.06086433998516869,0.06104775344160105,0.5040514830646758,0.17359809897264436
TFSI,1.4004124827692828,290.9407282581697,0.8910237842618057,26.904833139950565,5.945945690287741,6.119502074811393,0.04893094276548804,1.866192791152978,129.81685847928384,0.1991638499720595,0.09985867791272728,0.3901418933974688,0.07840335776157092,0.13406253777809735,0.09836968317807605
BF4,2.247607112194323,299.78748859637835,0.8690229391696651,5.576033295958433,7.611379077878993,7.883055346844384,0.039386750486209904,2.6554418677276757,42.99261500924135,0.021536115729086383,0.0013582801356102076,0.16573730216542845,0.2408223293110614,0.40411709682884817,0.1664288758299653
BF4,0.6760658671739315,297.09583995350755,0.79403457479327,19.174685825821363,4.229615635844782,4.34204918343424,0.07024180576497431,1.3078830486453676,61.20426892463839,0.03378899230645255,0.20950360602388907,0.08697836005390709,0.4856932132129275,0.11980239945749765,0.06423342894532622
PF6,1.6041156548861135,284.7072469673272,0.9720913632657101,48.93762288515799,6.549131519730651,6.898367434485274,0.043472519388194616,2.180760102491408,157.95008534541685,0.28908443015538987,0.326342667718664,0.12122738021848185,0.0119254913370332,0.11407546938952391,0.13734456118090715
TFSI,2.0855603739474553,302.9854500325032,0.9991693028797883,12.611837501701869,7.182472610834038,8.209569762376974,0.04218400353876464,2.8346371865810305,104.32694848584025,0.0167454473510904,0.1182138199258688,0.3168076510041772,0.017146134595533873,0.31928146162837423,0.21180548549495554
PF6,2.4508585309710096,301.42245417195,0.8734180190676615,28.93620833282618,8.010091135810569,8.351560007839446,0.037630340162346725,2.916289244865517,95.7814903752639,0.19731999274950787,0.13460014423941377,0.29781444538763446,0.1422931120214888,0.12120992335292503,0.10676238224902998
FSI,2.192132594561346,306.59187646926614,0.8396681978819778,53.46757738788018,7.326128286640636,7.601660062984174,0.041849100162270364,2.5101236442726864,169.2862824059222,0.33195863589349794,0.3449028940549624,0.034308168873773234,0.14663670065698586,0.08954920192024868,0.052644398600532064
BF4,1.2374069504260865,305.37225113442406,0.8654544778624371,31.216640571376036,5.314849868040028,5.677298465460899,0.05745642091806387,1.7082333248511283,115.99531885602767,0.048932651066904524,0.3825308059739449,0.13082718501702761,0.25642092127680366,0.11791397177808798,0.06337446488723138
BF4,1.094922436500784,285.2287214359282,0.8906681026437143,33.15295508789228,5.3703670622943935,5.438031222650465,0.053111587742024714,1.6284135269851223,105.48107216260162,0.21733489250218144,0.16644696340457107,0.27131855382648723,0.05519632306408714,0.06628318480275734,0.22342008239991562
TFSI,2.374695749350385,295.3716298531018,0.9809751001363575,19.884989811852606,8.006842211296524,8.82379350128094,0.03688990266804235,3.2051493881582482,116.33214627097458,0.09246081343643218,0.14060100616238252,0.4044960232677175,0.022887185311159183,0.2960214138269111,0.04353355799539764
FSI,1.3417602096104089,299.54817410036355,0.7513682772086568,9.554936695155039,5.644615428394627,5.5203901428052475,0.05306795084630901,1.6554585311646566,63.213238647153815,0.005821514562863399,0.07115663805869528,0.2756492421018897,0.006481621030435997,0.2397701739288337,0.4011208103172819
PF6,1.9822881777770542,301.3056572942381,0.8841219809380627,15.397747161852367,6.998623016604855,7.38146137631588,0.04305213419545011,2.401977305063348,90.16484112014362,0.05700819137114984,0.11055173724761361,0.2470065575477958,0.3470133948625927,0.09489493101528998,0.14352518795555821
PF6,2.0652146751518203,300.4605224276438,0.8910981700897946,23.023211368308193,7.19830878190969,7.600772544675942,0.04174043258365648,2.5096781276762266,92.00188144430402,0.09116502800188027,0.18644394440195852,0.4159009089437613,0.07554823231260764,0.09946057804635099,0.13148130829344126
FSI,2.1267487738301947,289.2106366706843,0.825949154602486,16.978649747400823,7.622283834584072,7.391465879492308,0.037942779742531824,2.406788234469756,93.98056071473744,0.07931819960393449,0.10195921037058052,0.47966508075854314,0.10628968497752399,0.050256709802960195,0.18251111448645763
PF6,1.6230439897901765,275.28541556274826,0.8654317992961273,24.165064479937264,6.834658994039433,6.511584701052194,0.04027785670109176,2.018423861394828,91.95585098729224,0.059492095405808305,0.25045006240939566,0.30058812335888485,0.056642642539487746,0.2128466841258115,0.11998039216061189
PF6,1.1314863414403797,319.1112673428847,0.9936042807772116,18.024996731208855,4.877789836910908,5.810624181240268,0.06542128259157984,1.7543963475649549,132.81946113872897,0.06778440849101516,0.10852167595962042,0.11291495806520692,0.11050685873253156,0.02766671176426364,0.5726053869873624
TFSI,2.485148892609749,327.64632898040026,0.7600998072105408,29.527646322046024,7.465299567481834,7.722402985405398,0.04388924061501803,2.5714773987955866,124.3019796338971,0.08320046933678477,0.28053115538394335,0.11015125161697367,0.07228702989603872,0.002230122244779624,0.45159997152147985
TFSI,0.3375959758297882,320.57833686663537,0.7889394177436448,24.562801944847937,3.2377740310595864,3.665856931509377,0.09901195506275762,1.1424457811106894,70.05449986980238,0.033744810401584766,0.2997023081136743,0.01514595425112437,0.24648391374641748,0.37618552722363274,0.028737486263566314
PF6,0.6355360308475637,289.30469620490254,0.9910932987228698,35.47229489300036,4.2547567417240595,4.574688753174879,0.06799559029258957,1.370174015839782,135.74171199090915,0.2842355554488278,0.1247320814126059,0.2203229854630774,0.016383546981656644,0.3358536289871192,0.018472201706713015
FSI,1.4550540963864098,303.97924891955205,0.9747303940801284,27.221285600216817,5.805976576790842,6.545713631946576,0.05235626511734423,2.0322483188112552,174.67428275659876,0.2505110184575166,0.024523378255407444,0.2085520182515391,0.242694603593896,0.055282313517563,0.2184366679240778
BF4,0.3781029960990079,317.4525811007218,0.8615182232300566,48.38686489812799,3.3511213107298103,3.814356553492946,0.09473025643216319,1.176885227405133,90.76320377306617,0.4387024728802943,0.11458447210456288,0.22036008546621183,0.0665770424397686,0.12626054699977027,0.03351538010939222
TFSI,1.3862380554625178,326.36208510349115,0.9942981824785894,16.20869347435367,5.287966648639136,6.445834947572589,0.06171787887268177,1.992055438832843,164.5798332567239,0.14528571529800818,0.006154915503257973,0.03808846785504676,0.0396899287391533,0.6931928642531998,0.07758810835133402
TFSI,1.6397759804078855,284.50643334174384,0.9501459051684625,13.306379142217445,6.635892248021399,6.895066082945384,0.042873877800920314,2.17932068660099,109.77411300491627,0.04101825449605222,0.10199197923879111,0.11146754971128324,0.2523529969909217,0.3765960077064873,0.1165732118564644
PF6,2.3750953991962884,294.56365987528466,0.9426933034163425,31.019516660575395,8.030065005531897,8.597466319493265,0.03668259966418208,3.0633015244552637,117.5042206525755,0.20768386250037052,0.14336756444316928,0.1983334495844957,0.10826738182047226,0.08537020167490927,0.2569775399765831
BF4,0.588407995709244,326.39017243631224,0.7969758947591192,27.895859695132895,3.687326787314275,4.172367472159486,0.08851674702638543,1.2642429625137335,80.45023694429815,0.13079260105608675,0.2123092678128896,0.46695882014018,0.09854951001992074,0.006842810278110706,0.08454699069281234
PF6,1.170061944243491,276.8090680179834,0.898239157787404,34.082153253419946,5.722633545056369,5.627488638390915,0.04837092325387695,1.6913004459625902,122.8601904535696,0.2993547518907439,0.0747164151300151,0.09342844301743781,0.07579322779190609,0.34370408642029077,0.11300307574960625
TFSI,2.091091156015756,309.94647259102663,0.9454392618934863,17.745156468378372,7.03616276072764,7.942499197738833,0.044050497853886164,2.687200215598957,135.72183020672588,0.0055523305993553556,0.22969333228040503,0.0631208628890741,0.4873755740622302,0.19971956269549673,0.014538337473438488
TFSI,2.4093500137652377,294.14200232787516,0.8562704418785327,27.267638708014328,8.117786604648792,8.157638002317022,0.03623426146228451,2.8053480140630542,123.81582584109076,0.11254632427838225,0.22695640206419254,0.1566754879111319,0.15146620284376855,0.24433679099442623,0.10801879190809853
BF4,1.6416974604036796,315.59437861094796,0.9736719717169537,49.42710762296219,5.9851859553149,6.996187008084916,0.05272925201775849,2.2238443815532576,180.33697006851185,0.26803971663944776,0.3702585404992811,0.028583479179192166,0.28587130213180145,0.010639653212809594,0.03660730833746801
TFSI,2.2304988018783796,316.3511232956024,0.9270393884606588,39.28448671511484,7.1875145940159495,8.169400613138912,0.044013979958939395,2.8119554264396474,178.79219678011103,0.02094006652828329,0.5400764672437655,0.08200836372093588,0.08907687028055476,0.033457413025091115,0.23444081920136955
FSI,1.8215648520056436,276.98610299418107,0.8702807754407874,30.691386951879647,7.258189614251014,6.963182179797887,0.03816187199771355,2.2092132042393757,119.93389546661396,0.23194502722837426,0.09284864148858096,0.01678041351743805,0.1425412370915214,0.09344587457093056,0.42243880610315465
BF4,0.605617825760943,299.6466187474286,0.8480150056038608,33.89080547452518,4.040035486348957,4.28393250976616,0.07416930365090033,1.2927690936177245,79.63218650939335,0.25933079844511164,0.12806421837164653,0.19989960851433422,0.27355799508342166,0.0444033007956042,0.0947440787898817
FSI,0.742793704027271,316.4998629197343,0.9825008368386794,23.63489300540668,4.113448317371787,4.8244885895132406,0.07694271047070216,1.4403666768900023,159.39827768120054,0.22813961789645212,0.007731626061060346,0.06554641561547953,0.33777645721633,0.2745452901943736,0.08626059301630444
FSI,0.3866542009749684,273.9009166600876,0.8693001583207312,17.854139580384306,3.914928521230091,3.8402963953072895,0.06996319732908599,1.1830067360983192,57.5609136839974,0.06219143958125166,0.14888698996467042,0.24351378879353147,0.366279847225037,0.12269235582347723,0.05643557861203222
BF4,2.1500247946144055,329.7049801763895,0.968228004096771,24.882090206419228,6.756760342582783,8.204285539120189,0.04879631116979342,2.8316429979066866,127.29391509658494,0.10117695526341247,0.19986428783297236,0.4111590402353017,0.023412889247815503,0.09598077779728088,0.168406049623217
BF4,1.4811040983273354,289.88907893584866,0.7924499934431769,29.569562608936153,6.149931806471936,5.934252332520399,0.04713695827176186,1.798315631458119,81.19672796956623,0.16487462787945728,0.19473138883219882,0.059649576222630236,0.19383349649959997,0.3347504428524169,0.05216046771369678
TFSI,2.067572863474253,288.0885675053136,0.9783212959254939,58.14931412278958,7.519023866429809,8.056876408036288,0.03831462336375109,2.749379587298652,208.64656381754622,0.5946673728832107,0.05135114515625135,0.11656672163757488,0.1589427893737227,0.022750135391847646,0.05572183555739254
PF6,1.18890121477011,297.6533888148149,0.8132586874824209,40.77646326369932,5.345674710839187,5.417210603675489,0.055681163728738735,1.6216467101787575,122.69144303077974,0.3297006910143252,0.14111131120790574,0.1023016713983768,0.05075002591511779,0.28094786622433704,0.09518843423993723
TFSI,0.6783955695294592,302.5781346217638,0.9524851841112176,43.868065500866955,4.157958615879865,4.615404322358754,0.07277083842685994,1.3813770507147907,171.87150477390455,0.2743452525219931,0.2629073586961585,0.06454258674193926,0.0014725190735144532,0.21965984003798322,0.17707244292841134
FSI,1.3026592720535495,322.1234218155128,0.9105631046419984,33.14783754921825,5.182627474746841,5.965383677629414,0.06215446187963717,1.8095473579566028,175.02494541640235,0.17603226151237591,0.23132479897086672,0.1997078427876564,0.07595484283456268,0.19100541020664769,0.12597484368789064
PF6,0.6612936840395742,283.5663905497417,0.865957027615719,18.9549835194738,4.404338543420393,4.431629782529895,0.06438342278963985,1.331526404218543,73.3200846898327,0.0798446411633796,0.12826791458255438,0.17914432783737544,0.3077709743123505,0.051134991522005305,0.2538371505823348
FSI,0.510587620929343,326.79650698191153,0.8505119495392673,35.460869356806995,3.527207726876736,4.08565218221808,0.09265020160048316,1.2425061596530673,145.46855984675273,0.22497517262806807,0.205761153467704,0.32016458238643764,0.09391627712674899,0.11839318119885356,0.036789633192187754
